midx;midy;midz;chalcocite;bornite;recovery
174.7024595;-68.69839806;2452.632219;0.470829886;0.002153879;74.47456509
170.2736183;-68.39123744;2443.671694;0.07127769;0.001918859;83.3790575
165.844777;-68.08407682;2434.711168;0.018362783;0.001901765;88.82441626
161.4159357;-67.7769162;2425.750643;0.03741626;0.003968974;88.67061862
156.9870944;-67.46975558;2416.790117;0.352168107;0.0041288;79.56035836
152.5582532;-67.16259496;2407.829592;0.529919825;0.001949342;72.96959351
148.1294119;-66.85543434;2398.869066;0.033759889;0.004097084;89.0274485
143.7005706;-66.54827372;2389.908541;0.007136602;0.004726247;89.74021551
139.2717293;-66.2411131;2380.948015;0.006460584;0.011747186;89.84264162
134.8428881;-65.93395248;2371.98749;0.003729117;0.002120474;89.89340127
130.4140468;-65.62679186;2363.026964;0.022335368;0.001823747;88.74005205
125.9852055;-65.31963124;2354.066439;0.00539602;0.003594312;89.84601549
121.5563642;-65.01247062;2345.105913;0.001757015;0.004337149;89.94778853
117.127523;-64.70531;2336.145388;0.001920753;0.004683179;89.9514664
112.6986817;-64.39814938;2327.184862;0.001903136;0.004655362;89.97004461
108.2698404;-64.09098876;2318.224337;0.001943546;0.004803627;89.97682245
103.8409991;-63.78382814;2309.263811;0.001810808;0.004527957;89.93806207
99.41215787;-63.47666752;2300.303286;0.002056841;0.004984207;89.92912091
94.9833166;-63.1695069;2291.34276;0.002132773;0.005187434;89.95059458
90.55447532;-62.86234628;2282.382235;0.002084078;0.005027196;89.84389884
261.1272007;-78.18531392;2544.737767;0.046055728;0.108264138;87.81971908
257.3589717;-78.29251119;2535.475534;0.014603664;0.0039819;89.25506004
253.5907427;-78.39970846;2526.213301;0.003617649;0.150138662;91.21881794
249.8225137;-78.50690572;2516.951068;0.003169882;0.495775389;91.94526758
246.0542847;-78.61410299;2507.688835;0.003576318;0.540487201;91.91525963
242.2860557;-78.72130025;2498.426602;0.003630207;0.215255082;91.59156424
238.5178267;-78.82849752;2489.164369;0.003243658;0.191550326;90.85500463
234.7495977;-78.93569478;2479.902137;0.00349883;0.003228074;89.91036641
230.9813687;-79.04289205;2470.639904;0.003582687;0.002135271;89.92531084
227.2131397;-79.15008932;2461.377671;0.003282713;0.002181799;89.92972397
223.4449107;-79.25728658;2452.115438;0.003457245;0.001989892;89.71612857
219.6766817;-79.36448385;2442.853205;0.003342842;0.001908995;89.72576615
215.9084527;-79.47168111;2433.590972;0.003359364;0.00184869;89.57184236
212.1402237;-79.57887838;2424.328739;0.003630524;0.00192277;89.71080025
208.3719948;-79.68607564;2415.066506;0.063910238;0.001969935;87.23420494
204.6037658;-79.79327291;2405.804273;0.046595322;0.002080117;88.32875595
200.8355368;-79.90047018;2396.54204;0.03680575;0.002026985;88.47578689
197.0673078;-80.00766744;2387.279807;0.351824116;0.00192548;80.14516689
193.2990788;-80.11486471;2378.017574;0.543244035;0.00210285;77.98078239
189.5308498;-80.22206197;2368.755341;0.394680599;0.017120203;82.2236585
185.7626208;-80.32925924;2359.493108;0.601477251;0.004064708;76.96161043
181.9943918;-80.4364565;2350.230875;0.100833078;0.007170357;86.42834207
178.2261628;-80.54365377;2340.968642;0.013327422;0.002031245;89.60017752
174.4579338;-80.65085104;2331.70641;0.003680374;0.002037913;89.87542562
170.6897048;-80.7580483;2322.444177;0.001870369;0.004596992;89.94674263
166.9214758;-80.86524557;2313.181944;0.001840179;0.004629747;89.9714297
163.1532468;-80.97244283;2303.919711;0.001882902;0.00478428;89.96561464
159.3850178;-81.0796401;2294.657478;0.001793807;0.00452689;89.95538082
155.6167888;-81.18683736;2285.395245;0.001800893;0.004519896;89.96045087
151.8485598;-81.29403463;2276.133012;0.002072862;0.005296205;89.91922311
148.0803308;-81.4012319;2266.870779;0.002118292;0.005456586;89.84058347
144.3121018;-81.50842916;2257.608546;0.00187226;0.004776269;89.82796056
-144.1585505;-25.03496749;2541.418779;0.000454457;0.000505292;89.93282767
-147.8459489;-24.99076628;2532.123557;0.000486219;0.000531512;89.95282057
-151.5333472;-24.94656506;2522.828336;0.000474554;0.000968627;89.94496763
-155.2207456;-24.90236385;2513.533115;0.000454417;0.000907561;89.93432379
-158.908144;-24.85816264;2504.237893;0.000471724;0.000545738;89.94686148
-162.5955423;-24.81396142;2494.942672;0.003698936;0.002579112;89.87342945
-166.2829407;-24.76976021;2485.647451;0.003257172;0.001911681;89.80502584
-169.970339;-24.72555899;2476.352229;0.003432632;0.003964933;89.83836994
-173.6577374;-24.68135778;2467.057008;0.00353425;0.001991064;89.80029168
-177.3451358;-24.63715656;2457.761787;0.006559716;0.002022262;89.25372363
-181.0325341;-24.59295535;2448.466565;0.003514757;0.048070149;90.12023031
-184.7199325;-24.54875413;2439.171344;0.00702113;0.061160761;90.15705544
-188.4073309;-24.50455292;2429.876123;0.027391742;0.348061958;91.11564707
-192.0947292;-24.4603517;2420.580901;0.069740833;0.004168098;86.16765001
-195.7821276;-24.41615049;2411.28568;0.112343466;0.278653829;86.0163742
-199.4695259;-24.37194927;2401.990459;0.252534511;0.318201245;81.56670443
-203.1569243;-24.32774806;2392.695237;0.438872701;0.265611658;74.98843732
-206.8443227;-24.28354684;2383.400016;0.003773234;0.322300745;93.37499823
-210.531721;-24.23934563;2374.104795;0.003615949;0.409684632;94.14690441
-214.2191194;-24.19514441;2364.809573;0.00708943;0.580861495;94.03901596
-217.9065178;-24.1509432;2355.514352;0.019909787;0.197658704;91.16063171
-221.5939161;-24.10674198;2346.219131;0.146576697;0.985247375;90.39761948
-225.2813145;-24.06254077;2336.923909;0.112863395;1.030097696;91.32361788
-228.9687128;-24.01833955;2327.628688;0.104766869;1.261413648;92.06356556
-232.6561112;-23.97413834;2318.333467;0.150534902;1.181198636;90.92513094
-236.3435096;-23.92993713;2309.038245;0.08613398;0.937218482;91.74210581
-240.0309079;-23.88573591;2299.743024;0.00756012;0.721947867;92.63303456
-243.7183063;-23.8415347;2290.447803;0.007828623;1.169931313;93.37294156
-247.4057046;-23.79733348;2281.152581;0.023356531;1.272247332;92.95716031
-251.093103;-23.75313227;2271.85736;0.212420347;1.138780593;89.675544
-254.7805014;-23.70893105;2262.562139;0.012044557;1.074507469;91.92256423
-258.4678997;-23.66472984;2253.266917;0.003957548;0.696504853;91.35349695
-262.1552981;-23.62052862;2243.971696;0.002059947;1.232772494;91.91793008
-265.8426965;-23.57632741;2234.676475;0.002056475;0.041713417;90.06603504
-269.5300948;-23.53212619;2225.381253;0.002117759;0.462020576;90.92155556
-273.2174932;-23.48792498;2216.086032;0.001898991;0.086863474;90.20070033
-276.9048915;-23.44372376;2206.790811;0.00189578;0.005821827;89.93205258
-280.5922899;-23.39952255;2197.495589;0.005650798;0.005068003;89.59666753
-284.2796883;-23.35532133;2188.200368;0.013731488;0.038801371;89.6141384
-287.9670866;-23.31112012;2178.905147;0.002024626;0.286692356;90.5404963
-291.654485;-23.2669189;2169.609925;0.001881326;0.837784502;91.00640531
-295.3418834;-23.22271769;2160.314704;0.001832357;1.259064487;91.55001361
-299.0292817;-23.17851647;2151.019483;0.00192305;1.468282325;91.49220575
-106.9677303;-27.85229744;2547.028692;0.000464444;0.056213193;91.15866219
-111.3744742;-28.16251641;2538.057383;0.0005078;0.08405988;91.2549991
-115.781218;-28.47273537;2529.086075;0.000480553;0.084101742;90.88704047
-120.1879619;-28.78295434;2520.114767;0.000475576;0.070766357;91.20674685
-124.5947058;-29.09317331;2511.143459;0.003444352;0.410765784;91.00932697
-129.0014497;-29.40339227;2502.17215;0.003412914;0.723978738;91.06378441
-133.4081936;-29.71361124;2493.200842;0.003436453;0.676068409;91.27776937
-137.8149374;-30.02383021;2484.229534;0.003581978;0.546724628;91.33035502
-142.2216813;-30.33404917;2475.258225;0.003411298;0.334029429;91.20778704
-146.6284252;-30.64426814;2466.286917;0.003597851;0.220656674;90.77948208
-151.0351691;-30.95448711;2457.315609;0.003588277;0.003976353;89.82234195
-155.441913;-31.26470607;2448.3443;0.003249691;0.007451996;89.84565629
-159.8486568;-31.57492504;2439.372992;0.003507727;0.046358068;90.09632302
-164.2554007;-31.885144;2430.401684;0.019656361;0.04665089;89.60996327
-168.6621446;-32.19536297;2421.430376;0.003280235;0.001806341;89.85959928
-173.0688885;-32.50558194;2412.459067;0.003675379;0.002086259;89.87899522
-177.4756324;-32.8158009;2403.487759;0.003438989;0.002399182;89.84328994
-181.8823762;-33.12601987;2394.516451;0.003705346;0.02811333;90.02057871
-186.2891201;-33.43623884;2385.545142;0.003478699;0.025907543;90.01643154
-190.695864;-33.7464578;2376.573834;0.026187967;0.00370728;84.73542264
-195.1026079;-34.05667677;2367.602526;0.107689066;1.148245711;91.62338802
-199.5093518;-34.36689574;2358.631217;0.053806581;0.060132665;85.2016654
-203.9160957;-34.6771147;2349.659909;0.023578182;0.555670862;92.86126721
-208.3228395;-34.98733367;2340.688601;0.192153068;0.980291438;89.27103518
-63.08694706;-39.54721374;2542.88806;0.029250802;0.000490889;77.21187822
-67.20493548;-39.668524;2533.776119;0.003662716;0.002005838;89.73042836
-71.32292389;-39.78983426;2524.664179;0.01420559;0.002085529;88.67700406
-75.44091231;-39.91114452;2515.552239;0.004096183;0.002427944;89.84195952
-79.55890073;-40.03245479;2506.440299;0.013755951;0.002018239;89.14517434
-83.67688914;-40.15376505;2497.328358;0.037713108;0.007926818;87.37978833
-87.79487756;-40.27507531;2488.216418;0.216993831;0.106204952;83.19449795
-91.91286598;-40.39638557;2479.104478;0.07131842;0.365127261;89.5998866
-96.03085439;-40.51769584;2469.992538;0.247548666;0.450423299;86.11503958
-100.1488428;-40.6390061;2460.880597;0.025090476;0.478162797;91.67683963
-104.2668312;-40.76031636;2451.768657;0.108135836;0.265789167;87.46182463
-108.3848196;-40.88162662;2442.656717;0.008142018;0.13586772;90.54362102
-112.5028081;-41.00293688;2433.544777;0.073487125;0.126435428;87.54629708
-116.6207965;-41.12424715;2424.432836;0.013182532;0.001942206;89.33724019
-120.7387849;-41.24555741;2415.320896;0.379152144;0.002190342;75.80346368
-124.8567733;-41.36686767;2406.208956;0.032165213;0.002025824;87.84199391
-128.9747617;-41.48817793;2397.097016;0.003979791;0.001995912;89.72566769
-133.0927501;-41.6094882;2387.985075;0.005977281;0.001944467;89.57435311
-137.2107386;-41.73079846;2378.873135;0.003704313;0.002010662;89.52575312
-141.328727;-41.85210872;2369.761195;0.003523299;0.004250567;89.75937819
-145.4467154;-41.97341898;2360.649255;0.003510579;0.035464956;90.08484592
-149.5647038;-42.09472925;2351.537314;0.003393266;0.217407922;91.95275043
-153.6826922;-42.21603951;2342.425374;0.0018784;0.070724735;90.25307278
-157.8006806;-42.33734977;2333.313434;0.002003772;1.485732754;93.42136112
-161.9186691;-42.45866003;2324.201494;0.027054933;1.314903;92.6973608
-166.0366575;-42.5799703;2315.089553;0.008016461;3.746028923;93.73826495
-170.1546459;-42.70128056;2305.977613;0.001853874;2.813959489;93.69883329
-174.2726343;-42.82259082;2296.865673;0.027024396;2.97981877;93.97290065
-178.3906227;-42.94390108;2287.753733;0.03610245;1.275813575;92.9344234
-182.5086111;-43.06521135;2278.641792;0.00788869;1.149701157;93.02549656
-186.6265995;-43.18652161;2269.529852;0.003643834;0.943277068;92.4908671
-190.744588;-43.30783187;2260.417912;0.039197132;0.596865512;91.61298202
-194.8625764;-43.42914213;2251.305972;0.03155291;0.895602122;91.56338824
-24.39873652;-28.04054861;2538.954059;0.00621516;0.007497188;89.61829211
-28.66144825;-28.0559674;2529.908118;0.071437359;0.249215102;88.35387571
-32.92415998;-28.07138619;2520.862177;0.06940198;0.284096853;89.20319861
-37.18687171;-28.08680498;2511.816235;0.317251011;0.129517098;78.18057497
-41.44958344;-28.10222377;2502.770294;0.131573772;0.181294923;85.17416049
-45.71229518;-28.11764256;2493.724353;0.014221745;0.007805498;89.41519543
-49.97500691;-28.13306135;2484.678412;0.36203577;0.003925904;77.25660355
-54.23771864;-28.14848013;2475.632471;0.044727583;0.316905237;90.15056899
-58.50043037;-28.16389892;2466.58653;0.117800957;0.011334403;86.99190969
-62.7631421;-28.17931771;2457.540589;0.282631973;0.055618346;84.59073795
-67.02585384;-28.1947365;2448.494648;0.190662316;0.004600984;85.24810384
-71.28856557;-28.21015529;2439.448706;0.524556264;0.00414885;77.34182279
-75.5512773;-28.22557408;2430.402765;0.443407393;0.004059396;76.7363534
-79.81398903;-28.24099287;2421.356824;0.070918885;0.003794585;86.31907479
-84.07670076;-28.25641166;2412.310883;0.056317002;0.002039133;85.72193316
-88.3394125;-28.27183045;2403.264942;0.021659739;0.001827887;88.52815903
-92.60212423;-28.28724924;2394.219001;0.034041349;0.001698644;86.9540618
-96.86483596;-28.30266802;2385.17306;0.043687183;0.005073956;88.35441745
-101.1275477;-28.31808681;2376.127119;0.003963392;0.005423474;89.92675029
-105.3902594;-28.3335056;2367.081177;0.002021883;0.060111267;90.08391296
-109.6529712;-28.34892439;2358.035236;0.001971477;0.041432225;90.05117242
-113.9156829;-28.36434318;2348.989295;0.00214998;0.021279392;89.98989576
-118.1783946;-28.37976197;2339.943354;0.003663613;0.438419494;91.29150877
15.19894063;-33.2658949;2541.97382;0.043712906;0.247381233;89.8648215
11.21547632;-33.21002432;2532.80164;0.003842523;0.815678824;91.92085105
7.232012014;-33.15415374;2523.629459;0.003776089;0.617769879;91.87598906
3.248547704;-33.09828316;2514.457279;0.003235247;0.123657648;90.5525495
-0.734916606;-33.04241259;2505.285099;0.049100736;0.008812654;87.70411539
-4.718380915;-32.98654201;2496.112918;0.00350554;0.002469533;89.89963734
-8.701845225;-32.93067143;2486.940738;0.003872811;0.036094868;90.04003692
-12.68530954;-32.87480085;2477.768558;0.003557433;0.012113057;89.90057098
-16.66877385;-32.81893027;2468.596378;0.027264772;0.126523881;89.81490134
-20.65223815;-32.7630597;2459.424197;0.327028531;0.002145447;80.88725988
-24.63570246;-32.70718912;2450.252017;0.264461803;0.108314685;83.09605095
-28.61916677;-32.65131854;2441.079837;0.363440206;0.001937525;73.41761825
-32.60263108;-32.59544796;2431.907657;0.027401907;0.002279105;88.54812861
-36.58609539;-32.53957738;2422.735476;0.035144918;0.002108219;86.35872463
-40.5695597;-32.48370681;2413.563296;0.016021854;0.00191254;87.73412161
-44.55302401;-32.42783623;2404.391116;0.009825372;0.003505454;89.59710577
-48.53648832;-32.37196565;2395.218936;0.00493383;0.00342623;89.76908019
-52.51995263;-32.31609507;2386.046755;0.005219371;0.003429921;89.71471018
-56.50341694;-32.26022449;2376.874575;0.010298069;0.003625082;89.50721278
-60.48688125;-32.20435392;2367.702395;0.004950451;0.003440159;89.84457212
-64.47034556;-32.14848334;2358.530215;0.007585259;0.003094933;89.7309342
-68.45380987;-32.09261276;2349.358034;0.001896363;0.004626807;89.88831033
-72.43727418;-32.03674218;2340.185854;0.002062763;0.005183067;89.92560237
-76.42073849;-31.9808716;2331.013674;0.001903834;0.005034756;89.90151291
-80.4042028;-31.92500103;2321.841494;0.001898325;0.004826483;89.77133468
-84.38766711;-31.86913045;2312.669313;0.0019506;0.004975085;89.75617344
-88.37113142;-31.81325987;2303.497133;0.001725798;0.130967053;90.81032863
-92.35459573;-31.75738929;2294.324953;0.001967791;0.010636424;89.96335637
-96.33806004;-31.70151871;2285.152773;0.001796486;0.348512429;91.74722706
-100.3215244;-31.64564814;2275.980592;0.001857942;0.366585201;91.0327098
-104.3049887;-31.58977756;2266.808412;0.00190492;0.906347585;91.69695156
-108.288453;-31.53390698;2257.636232;0.001841579;0.310317705;91.05096137
-112.2719173;-31.4780364;2248.464052;0.001959506;0.606273543;91.31743397
58.58508544;-34.00327753;2542.868924;0.000460575;0.000468638;89.91346484
54.50829943;-33.94610579;2533.737848;0.006990449;0.002063593;89.53213989
50.43151343;-33.88893405;2524.606772;0.013857561;0.112383071;90.19185781
46.35472743;-33.83176231;2515.475696;0.003539808;0.002024588;89.80243121
42.27794143;-33.77459057;2506.34462;0.003451086;0.077671055;89.99371744
38.20115542;-33.71741883;2497.213545;0.003250725;0.002117354;89.84936071
34.12436942;-33.66024709;2488.082469;0.003486839;0.002027285;89.80234038
30.04758342;-33.60307535;2478.951393;0.021439841;0.002135886;89.00349563
25.97079742;-33.54590361;2469.820317;0.006887186;0.004085714;89.53999782
21.89401141;-33.48873187;2460.689241;0.00644873;0.002043357;89.63328845
17.81722541;-33.43156013;2451.558165;0.003543815;0.002083978;89.80776437
13.74043941;-33.37438838;2442.427089;0.265210363;0.002047294;74.83379974
9.663653406;-33.31721664;2433.296013;0.089359179;0.002056777;81.1326769
5.586867404;-33.2600449;2424.164937;0.006365701;0.049608805;90.16296302
1.510081401;-33.20287316;2415.033861;0.012890752;0.00387475;89.13353832
-2.566704601;-33.14570142;2405.902785;0.006860081;0.004048345;89.23721508
-6.643490604;-33.08852968;2396.77171;0.004604132;0.003326133;89.84347683
-10.72027661;-33.03135794;2387.640634;0.005045066;0.00361891;89.80071698
-14.79706261;-32.9741862;2378.509558;0.004917153;0.004356598;89.90264027
-18.87384861;-32.91701446;2369.378482;0.004807721;0.00337581;89.86228339
-22.95063461;-32.85984272;2360.247406;0.005033845;0.003633247;89.86943713
-27.02742062;-32.80267098;2351.11633;0.005393466;0.003708273;89.7357725
-31.10420662;-32.74549923;2341.985254;0.002225853;0.005066346;89.77195798
-35.18099262;-32.68832749;2332.854178;0.001941144;0.004937904;89.91733713
-39.25777862;-32.63115575;2323.723102;0.001998474;0.004987249;89.88089667
-43.33456463;-32.57398401;2314.592026;0.002060641;0.005087208;89.89741641
-47.41135063;-32.51681227;2305.46095;0.001810133;0.004459574;89.91766933
-51.48813663;-32.45964053;2296.329875;0.001847287;0.004501901;89.90954506
